source,target,weight
Caldas,Gachantivá,41
Caldas,Garagoa,79
Caldas,Guateque,71
Caldas,Guayatá,77
Caldas,Iza,98
Caldas,Jenesano,56
Caldas,La Capilla,68
Caldas,Macanal,90
Caldas,Maripí,15
Caldas,Miraflores,89
Caldas,Moniquirá,49
Caldas,Motavita,54
Caldas,Muzo,26
Caldas,Nuevo Colón,50
Caldas,Oicatá,65
Caldas,Otanche,44
Caldas,Pachavita,67
Caldas,Paipa,89
Caldas,Pauna,20
Caldas,Pesca,90
Caldas,Puerto Boyacá,78
Caldas,Quípama,34
Caldas,Ramiriquí,67
Caldas,Ráquira,27
Caldas,Rondón,77
Caldas,Saboyá,21
Caldas,Sáchica,36
Caldas,Samacá,40
Caldas,San José De Pare,61
Caldas,San Miguel De Sema,16
Caldas,San Pablo De Borbur,24
Caldas,Santa Sofía,33
Caldas,Santana,69
Caldas,Siachoque,72
Caldas,Somondoco,81
Caldas,Sora,46
Caldas,Soracá,60
Caldas,Sotaquirá,71
Caldas,Sutamarchán,27
Caldas,Sutatenza,76
Caldas,Tenza,72
Caldas,Tibaná,59
Caldas,Tibasosa,96
Caldas,Tinjacá,21
Caldas,Toca,77
Caldas,Togüí,57
Caldas,Tota,94
Caldas,Tunja,54
Caldas,Tununguá,19
Caldas,Turmequé,48
Caldas,Tuta,76
Caldas,Umbita,57
Caldas,Ventaquemada,42
Caldas,Villa De Leyva,38
Caldas,Viracachá,67
Caldas,Zetaquira,83
Caldas,La Dorada,90
Caldas,Albania,23
Caldas,La Vega,80
Caldas,La Paz,75
Caldas,Cajicá,72
Caldas,Caparrapí,75
Caldas,Carmen De Carupa,23
Caldas,Chía,79
Caldas,Chocontá,49
Caldas,Cogua,49
Caldas,Cota,86
Caldas,Cucunubá,35
Caldas,El Rosal,84
Caldas,Facatativá,98
Caldas,Fúquene,19
Caldas,Gachancipá,62
Caldas,Gachetá,85
Caldas,Gama,91
Caldas,Guachetá,27
Caldas,Guaduas,96
Caldas,Guasca,76
Caldas,Guatavita,68
Caldas,Junín,87
Caldas,La Calera,94
Caldas,La Palma,62
Caldas,La Peña,70
Caldas,Lenguazaque,32
Caldas,Macheta,59
Caldas,Manta,70
Caldas,Nemocón,54
Caldas,Nimaima,74
Caldas,Nocaima,78
Caldas,Pacho,56
Caldas,Paime,37
Caldas,Puerto Salgar,88
Caldas,Quebradanegra,85
Caldas,Sasaima,90
Caldas,Sesquilé,56
Caldas,Simijaca,5
Caldas,Sopó,71
Caldas,Subachoque,77
Caldas,Suesca,50
Caldas,Supatá,68
Caldas,Susa,12
Caldas,Sutatausa,33
Caldas,Tabio,75
Caldas,Tausa,39
Caldas,Tenjo,86
Caldas,Tibirita,68
Caldas,Tocancipá,64
Caldas,Topaipí,54
Caldas,Ubalá,96
Caldas,Útica,78
Caldas,Vergara,71
Caldas,Villa De San Diego De Ubate,27
Caldas,Villagómez,47
Caldas,Villapinzón,45
Caldas,Villeta,91
Caldas,Yacopí,61
Caldas,Zipaquirá,58
Caldas,Aguada,78
Caldas,Chipatá,63
Caldas,Cimitarra,99
Caldas,Contratación,91
Caldas,El Guacamayo,86
Caldas,Florián,28
Caldas,Gambita,72
Caldas,Guavatá,46
Caldas,Güepsa,62
Caldas,Jesús María,32
Caldas,La Belleza,35
Caldas,Landázuri,89
Caldas,Oiba,99
Caldas,Puente Nacional,41
Caldas,San Benito,74
Caldas,Santa Helena Del Opón,91
Caldas,Suaita,84
Caldas,Vélez,54
Campamento,Cañasgordas,88
Campamento,Caracolí,94
Campamento,Carolina,36
Campamento,Caucasia,87
Campamento,Cisneros,63
Campamento,Copacabana,82
Campamento,Don Matías,64
Campamento,Ebéjico,99
Campamento,Entrerrios,61
Campamento,Giraldo,85
Campamento,Girardota,79
Campamento,Gómez Plata,42
Campamento,Guarne,90
Campamento,Guatape,92
Campamento,Ituango,75
Campamento,Liborina,67
Campamento,Maceo,86
Campamento,Marinilla,99
Campamento,Santo Domingo,67
Campamento,Segovia,77
Campamento,Medellín,97
Campamento,Olaya,75
Campamento,Peñol,91
Campamento,Peque,64
Campamento,Remedios,83
Campamento,San Andrés De Cuerquía,44
Campamento,San Jerónimo,85
Campamento,San José De La Montaña,51
Campamento,San Pedro De Los Milagros,75
Campamento,San Rafael,90
Campamento,San Roque,81
Campamento,San Vicente,84
Campamento,Santa Rosa De Osos,45
Campamento,Santafé De Antioquia,82
Campamento,Sopetrán,78
Campamento,Tarazá,46
Campamento,Uramita,94
Campamento,Valdivia,20
Campamento,Vegachí,67
Campamento,Yalí,71
Campamento,Yarumal,14
Campamento,Yolombó,86
Campamento,Zaragoza,61
Campamento,Montelíbano,80
Campamento,Puerto Libertador,98
Campamento,San José de Uré,82
Cañasgordas,Carolina,80
Cañasgordas,Copacabana,78
Cañasgordas,Dabeiba,31
Cañasgordas,Don Matías,79
Cañasgordas,Ebéjico,61
Cañasgordas,Entrerrios,58
Cañasgordas,Envigado,87
Cañasgordas,Frontino,39
Cañasgordas,Giraldo,17
Cañasgordas,Girardota,82
Cañasgordas,Gómez Plata,95
Cañasgordas,Guarne,89
Cañasgordas,Heliconia,75
Cañasgordas,Itagui,85
Cañasgordas,Ituango,58
Cañasgordas,La Estrella,85
Cañasgordas,Liborina,30
Cañasgordas,Medellín,81
Cañasgordas,Mutatá,64
Cañasgordas,Olaya,37
Cañasgordas,Peque,31
Cañasgordas,Sabaneta,88
Cañasgordas,Salgar,93
Cañasgordas,San Andrés De Cuerquía,43
Cañasgordas,San Jerónimo,55
Cañasgordas,San José De La Montaña,41
Cañasgordas,San Pedro De Los Milagros,65
Cañasgordas,San Vicente,98
Cañasgordas,Santa Rosa De Osos,66
Cañasgordas,Santafé De Antioquia,37
Cañasgordas,Sopetrán,48
Cañasgordas,Titiribí,87
Cañasgordas,Uramita,14
Cañasgordas,Urrao,62
Cañasgordas,Valdivia,88
Cañasgordas,Yarumal,73
Caracolí,Carolina,73
Caracolí,Cisneros,38
Caracolí,Cocorná,61
Caracolí,Copacabana,82
Caracolí,Don Matías,71
Caracolí,El Carmen De Viboral,73
Caracolí,El Santuario,64
Caracolí,Entrerrios,91
Caracolí,Envigado,95
Caracolí,Girardota,75
Caracolí,Gómez Plata,58
Caracolí,Guarne,77
Caracolí,Guatape,48
Caracolí,Itagui,98
Caracolí,La Ceja,89
Caracolí,Maceo,12
Caracolí,Marinilla,66
Caracolí,Santo Domingo,45
Caracolí,Segovia,97
Caracolí,Medellín,92
Caracolí,Montebello,99
Caracolí,Nariño,99
Caracolí,Peñol,55
Caracolí,Puerto Berrío,40
Caracolí,Puerto Nare,30
Caracolí,Puerto Triunfo,61
Caracolí,Remedios,67
Caracolí,Retiro,91
Caracolí,Sabaneta,99
Caracolí,San Carlos,31
Caracolí,San Luis,48
Caracolí,San Pedro De Los Milagros,90
Caracolí,San Rafael,30
Caracolí,San Roque,20
Caracolí,San Vicente,62
Caracolí,Santa Rosa De Osos,84
Caracolí,Vegachí,50
Caracolí,Yalí,34
Caracolí,Yarumal,97
Caracolí,Yolombó,31
Caracolí,El Peñón,97
Caracolí,Otanche,94
Caracolí,Puerto Boyacá,58
Caracolí,La Dorada,99
Caracolí,Norcasia,85
Caracolí,Yacopí,96
Caracolí,Cerro San Antonio,87
Caracolí,Cimitarra,73
Caracolí,Puerto Parra,81
Caramanta,Ciudad Bolívar,53
Caramanta,Cocorná,73
Caramanta,Copacabana,89
Caramanta,Ebéjico,85
Caramanta,El Carmen De Viboral,62
Caramanta,El Santuario,74
Caramanta,Envigado,67
Caramanta,Fredonia,35
Caramanta,Girardota,92
Caramanta,Guarne,81
Caramanta,Guatape,92
Caramanta,Heliconia,72
Caramanta,Itagui,67
Caramanta,Jardín,18
Caramanta,La Ceja,51
Caramanta,La Estrella,65
Caramanta,La Pintada,20
Caramanta,Marinilla,77
Caramanta,Medellín,75
Caramanta,Montebello,44
Caramanta,Nariño,51
Caramanta,Peñol,88
Caramanta,Pueblorrico,38
Caramanta,Retiro,56
Caramanta,Sabaneta,63
Caramanta,Salgar,59
Caramanta,San Jerónimo,96
Caramanta,San Luis,88
Caramanta,San Pedro De Los Milagros,98
Caramanta,San Vicente,90
Caramanta,Sonson,38
Caramanta,Támesis,16
Caramanta,Tarso,40
Caramanta,Titiribí,58
Caramanta,Aguadas,24
Caramanta,Anserma,42
Caramanta,Aranzazu,36
Caramanta,Belalcázar,65
Caramanta,Chinchiná,59
Caramanta,Filadelfia,30
Caramanta,La Merced,59
Caramanta,Manizales,56
Caramanta,Manzanares,63
Caramanta,Marmato,9
Caramanta,Marquetalia,71
Caramanta,Marulanda,54
Caramanta,Neira,42
Caramanta,Norcasia,89
Caramanta,Pácora,16
Caramanta,Pensilvania,60
Caramanta,Riosucio,19
Caramanta,Risaralda,15
Caramanta,Samaná,67
Caramanta,San José,57
Caramanta,Supía,12
Caramanta,Victoria,82
Caramanta,Villamaría,72
Caramanta,Viterbo,64
Caramanta,Balboa,76
Caramanta,Cerro San Antonio,74
Caramanta,Filandia,96
Caramanta,Salento,97
Caramanta,Apía,60
Caramanta,Belén De Umbría,48
Caramanta,Dosquebradas,79
Caramanta,Guática,32
Caramanta,La Celia,76
Caramanta,La Virginia,78
Caramanta,Marsella,68
Caramanta,Mistrató,44
Caramanta,Pereira,82
Caramanta,Pueblo Rico,57
Caramanta,Quinchía,27
Caramanta,Santa Rosa De Cabal,77
Caramanta,Santuario,65
Caramanta,Casabianca,78
Caramanta,Falan,93
Caramanta,Fresno,80
Caramanta,Mariquita,91
Caramanta,Alcalá,99
Caramanta,Ansermanuevo,96
Caramanta,Cartago,99
Caramanta,El Águila,85
Caramanta,Ulloa,95
Carepa,Chigorodó,23
Carepa,Mutatá,70
Carepa,Necoclí,69
Carepa,San Pedro De Uraba,74
Carepa,Turbo,32
Carepa,Tierralta,57
Carepa,Valencia,83
Carolina,Cisneros,35
Carolina,Cocorná,85
Carolina,Copacabana,47
Carolina,Don Matías,28
Carolina,Ebéjico,69
Carolina,El Carmen De Viboral,85
Carolina,El Santuario,69
Carolina,Entrerrios,31
Carolina,Envigado,70
Carolina,Giraldo,70
Carolina,Girardota,43
Carolina,Gómez Plata,15
Carolina,Guarne,54
Carolina,Guatape,57
Carolina,Heliconia,75
Carolina,Itagui,71
Carolina,Ituango,92
Carolina,La Ceja,85
Carolina,La Estrella,74
Carolina,Liborina,51
Carolina,Maceo,69
Carolina,Marinilla,63
Carolina,Santo Domingo,34
Carolina,Segovia,97
Carolina,Medellín,62
Carolina,Montebello,91
Carolina,Olaya,53
Carolina,Peñol,55
Carolina,Peque,69
Carolina,Puerto Nare,95
Carolina,Remedios,89
Carolina,Retiro,79
Carolina,Sabaneta,74
Carolina,San Andrés De Cuerquía,40
Carolina,San Carlos,74
Carolina,San Jerónimo,55
Carolina,San José De La Montaña,39
Carolina,San Luis,86
Carolina,San Pedro De Los Milagros,43
Carolina,San Rafael,59
Carolina,San Roque,55
Carolina,San Vicente,48
Carolina,Santa Rosa De Osos,16
Carolina,Santafé De Antioquia,59
Carolina,Sopetrán,51
Carolina,Tarazá,82
Carolina,Titiribí,92
Carolina,Uramita,91
Carolina,Valdivia,54
Carolina,Vegachí,67
Carolina,Yalí,63
Carolina,Yarumal,29
Carolina,Yolombó,77
Carolina,Zaragoza,93
Caucasia,El Bagre,48
Caucasia,Segovia,76
Caucasia,Nechí,43
Caucasia,Tarazá,54
Caucasia,Valdivia,73
Caucasia,Yarumal,99
Caucasia,Zaragoza,38
Caucasia,Montecristo,81
Caucasia,San Jacinto Del Cauca,59
Caucasia,Ayapel,49
Caucasia,La Apartada,40
Caucasia,Montelíbano,55
Caucasia,Planeta Rica,87
Caucasia,Puerto Libertador,69
Caucasia,San José de Uré,54
Caucasia,Guaranda,68
Caucasia,Majagual,88
Caucasia,San Marcos,92
Chigorodó,Dabeiba,78
Chigorodó,Ituango,84
Chigorodó,Mutatá,46
Chigorodó,Necoclí,91
Chigorodó,San Pedro De Uraba,86
Chigorodó,Turbo,54
Chigorodó,Uramita,94
Chigorodó,Tierralta,52
Chigorodó,Valencia,89
Cisneros,Cocorná,60
Cisneros,Copacabana,50
Cisneros,Don Matías,35
Cisneros,Ebéjico,81
Cisneros,El Carmen De Viboral,65
Cisneros,El Santuario,50
Cisneros,Entrerrios,53
Cisneros,Envigado,69
Cisneros,Giraldo,97
Cisneros,Girardota,44
Cisneros,Gómez Plata,21
Cisneros,Guarne,49
Cisneros,Guatape,33
Cisneros,Heliconia,81
Cisneros,Itagui,71
Cisneros,La Ceja,74
Cisneros,La Estrella,75
Cisneros,Liborina,80
Cisneros,Maceo,37
Cisneros,Marinilla,47
Cisneros,Santo Domingo,11
Cisneros,Segovia,95
Cisneros,Medellín,63
Cisneros,Montebello,82
Cisneros,Olaya,78
Cisneros,Peñol,36
Cisneros,Puerto Berrío,75
Cisneros,Puerto Nare,60
Cisneros,Puerto Triunfo,89
Cisneros,Remedios,76
Cisneros,Retiro,71
Cisneros,Sabaneta,73
Cisneros,San Andrés De Cuerquía,75
Cisneros,San Carlos,42
Cisneros,San Jerónimo,71
Cisneros,San José De La Montaña,72
Cisneros,San Luis,56
Cisneros,San Pedro De Los Milagros,55
Cisneros,San Rafael,27
Cisneros,San Roque,19
Cisneros,San Vicente,36
Cisneros,Santa Rosa De Osos,45
Cisneros,Santafé De Antioquia,82
Cisneros,Sonson,97
Cisneros,Sopetrán,71
Cisneros,Titiribí,95
Cisneros,Valdivia,83
Cisneros,Vegachí,52
Cisneros,Yalí,40
Cisneros,Yarumal,62
Cisneros,Yolombó,51
Cisneros,Puerto Boyacá,95
Ciudad Bolívar,Cocorná,99
Ciudad Bolívar,Copacabana,80
Ciudad Bolívar,Ebéjico,58
Ciudad Bolívar,El Carmen De Viboral,85
Ciudad Bolívar,El Santuario,88
Ciudad Bolívar,Entrerrios,96
Ciudad Bolívar,Envigado,59
Ciudad Bolívar,Fredonia,36
Ciudad Bolívar,Frontino,99
Ciudad Bolívar,Giraldo,92
Ciudad Bolívar,Girardota,86
Ciudad Bolívar,Guarne,79
Ciudad Bolívar,Heliconia,50
Ciudad Bolívar,Itagui,57
Ciudad Bolívar,Jardín,39
Ciudad Bolívar,La Ceja,65
Ciudad Bolívar,La Estrella,53
